PMT ID, Time, Charge
32, 333.262204, 1.513672
51, 336.314046, 1.542969
54, 335.478677, 0.444336
59, 335.966358, 1.875000
60, 336.482390, 2.016602
65, 339.066552, 2.270508
66, 337.553858, 4.472656
67, 336.631540, 11.508789
68, 419.829291, 1.411133
71, 339.512528, 0.795898
72, 337.809927, 8.637695
73, 336.900059, 7.402344
74, 336.745852, 5.219727
75, 336.876235, 11.206055
80, 337.217383, 11.337891
81, 337.481330, 10.590820
83, 337.455047, 10.253906
86, 338.070363, 6.567383
87, 337.325785, 6.401367
88, 336.952830, 4.638672
94, 338.966477, 2.143555
96, 366.293777, 2.954102
99, 337.449141, 2.309570
101, 337.031746, 2.773438
103, 336.812104, 3.012695
104, 338.695900, 4.370117
106, 338.897229, 5.395508
117, 335.948259, 2.202148
119, 343.866267, 2.294922
130, 341.528933, 4.125977
168, 349.562190, 0.742188
202, 344.741500, 2.114258
215, 335.230181, 1.992187
231, -90.774200, 1.088867
3, 335.714870, 4.233398
6, 336.371390, 1.479492
9, 332.553437, 2.812500
12, 335.817853, 2.382812
13, 336.711893, 1.289062
18, 335.694544, 1.059570
20, 335.837060, 4.975586
25, 335.580312, 2.392578
54, 337.200020, 2.670898
59, 336.088119, 3.217773
65, 357.043271, 1.127930
66, 337.236612, 3.710938
67, 336.739931, 5.581055
68, 336.971781, 7.333984
70, 337.880210, 3.217773
71, 345.535582, 4.047852
72, 337.815744, 5.537109
73, 337.979340, 3.056641
74, 336.263809, 4.414062
75, 336.738977, 9.116211
78, 337.586834, 3.632812
80, 337.108460, 12.797852
81, 336.902647, 2.529297
83, 338.510624, 2.202148
85, 338.118001, 1.879883
86, 338.782925, 6.303711
87, 337.460140, 13.920898
88, 337.392859, 7.578125
91, 337.913552, 1.083984
94, 338.781163, 5.429687
96, 337.558304, 9.482422
97, 337.143874, 3.544922
99, 337.027209, 2.524414
101, 336.794029, 3.691406
102, 336.877167, 3.916016
103, 336.596600, 1.020508
104, 336.644238, 5.908203
107, 336.867433, 1.665039
110, 338.784233, 2.416992
121, 339.103040, 2.875977
151, 346.841700, 1.430664
159, 347.650717, 6.621094
166, 339.747136, 2.817383
169, 347.633944, 1.494141
171, 353.517833, 1.523437
207, 347.248700, 1.474609
213, 346.527433, 1.826172
216, 339.112777, 1.601562
2, 334.618833, 2.988281
12, 335.530646, 1.840820
13, 337.348476, 1.103516
14, 330.645729, 1.787109
25, 340.305767, 0.468750
29, 349.487348, 1.289062
51, 355.445655, 1.948242
52, 387.128553, 1.152344
54, 335.200141, 2.329102
66, 336.629078, 4.384766
67, 336.442177, 7.294922
68, 336.546300, 3.310547
70, 395.711973, 2.329102
71, 337.531070, 0.810547
72, 384.803371, 1.689453
73, 336.265927, 7.187500
74, 338.458693, 7.060547
75, 336.264223, 1.870117
78, 337.311496, 1.586914
80, 338.836629, 0.991211
81, 336.752265, 7.216797
83, 338.330004, 2.275391
86, 338.379574, 3.896484
87, 339.280567, 1.748047
88, 336.717492, 6.665039
94, 539.044687, 1.953125
96, 336.720896, 6.064453
97, 359.173767, 0.903320
99, 336.711159, 1.293945
102, 336.117267, 2.412109
103, 337.212348, 7.011719
104, 335.513500, 1.435547
108, 337.282389, 1.835938
114, 353.741243, 1.665039
118, 447.458889, 1.469727
173, 368.178879, 1.284180
196, 347.228390, 1.938477
203, 345.496590, 1.733398
207, 347.642162, 1.665039
208, 372.636756, 2.133789
214, 365.515355, 2.065430
236, 348.422300, 1.879883
3, 343.495107, 2.006836
5, 337.728999, 2.573242
6, 334.836822, 2.426758
13, 337.422633, 2.036133
18, 337.665615, 0.932617
20, 335.880350, 2.500000
58, 336.634600, 0.986328
59, 336.538859, 1.875000
60, 336.677118, 1.274414
63, 341.112392, 2.583008
67, 338.631652, 4.062500
68, 336.410833, 1.982422
71, 337.007813, 1.518555
72, 348.157010, 1.865234
73, 336.439239, 2.226562
74, 336.916992, 3.417969
75, 347.085262, 3.740234
78, 337.373133, 3.051758
80, 337.292428, 10.102539
81, 336.568917, 4.824219
83, 337.248653, 5.351562
85, 337.540617, 2.666016
86, 337.766027, 2.128906
87, 337.008907, 9.868164
88, 336.732554, 11.069336
91, 341.884107, 1.699219
94, 337.557614, 4.262695
96, 336.930405, 7.329102
97, 337.169864, 6.284180
99, 337.309291, 3.789062
101, 337.045552, 0.800781
102, 426.304498, 2.167969
104, 336.739622, 2.114258
110, 335.200347, 4.599609
112, 335.481695, 1.762695
114, 342.841712, 1.650391
116, 335.520358, 3.964844
127, 346.544122, 0.849609
149, 454.497476, 1.079102
160, 351.365819, 1.630859
165, 371.310059, 1.782227
173, 328.236947, 0.395508
178, 346.452900, 2.148437
214, 341.549474, 1.518555
216, 333.701800, 0.805664
228, 348.876652, 2.802734
6, 338.166774, 3.969727
8, 335.319109, 1.738281
13, 336.364817, 1.796875
14, 357.113037, 0.825195
53, 347.139769, 2.485352
59, 337.836568, 2.060547
60, 336.617333, 2.358398
66, 337.395767, 1.621094
68, 339.057520, 1.181641
71, 337.554457, 2.514648
72, 336.898114, 7.714844
73, 336.765567, 2.846680
75, 337.169266, 6.127930
80, 336.985887, 11.484375
81, 336.679626, 8.916016
83, 337.488466, 2.729492
86, 337.004991, 5.810547
87, 367.981982, 5.395508
88, 337.521294, 5.185547
94, 338.605443, 4.423828
96, 336.481819, 3.715820
97, 337.218100, 3.916016
101, 337.615678, 3.334961
102, 336.723643, 4.902344
103, 336.925067, 3.437500
104, 369.521305, 1.997070
110, 336.408086, 2.041016
111, 368.972698, 1.894531
113, 335.749840, 2.543945
116, 336.585464, 3.041992
167, 355.078140, 2.304687
184, 346.414935, 2.553711
214, 342.446968, 1.650391
1, 340.958281, 2.133789
3, 335.578009, 3.334961
18, 335.840957, 1.528320
20, 337.063084, 7.329102
25, 335.018019, 4.677734
60, 335.785667, 1.938477
61, 346.258579, 4.194336
63, 337.724872, 1.992187
65, 337.367258, 5.766602
66, 340.578461, 0.532227
67, 337.038324, 11.689453
72, 337.175135, 2.182617
73, 337.307036, 2.705078
74, 336.551604, 1.884766
75, 337.994797, 4.306641
78, 343.718022, 1.298828
80, 337.230845, 5.317383
81, 336.918129, 3.613281
83, 337.964482, 5.156250
85, 338.796687, 2.802734
86, 336.104694, 4.062500
87, 337.388782, 6.884766
88, 337.913229, 4.946289
91, 338.165173, 2.319336
94, 337.158856, 8.891602
96, 337.049241, 5.532227
97, 337.364363, 6.606445
99, 337.211900, 1.826172
101, 336.890450, 1.611328
103, 336.200600, 3.476563
109, 336.805008, 3.564453
110, 335.280136, 1.943359
117, 336.485800, 1.494141
125, 345.583200, 1.884766
172, 329.182847, 2.436523
173, 352.536947, 1.313477
214, 599.491349, 1.440430
224, 343.599673, 2.148438
6, 336.509781, 1.455078
20, 335.645313, 4.282227
25, 334.538211, 3.940430
52, 337.744443, 2.343750
54, 343.480899, 1.831055
59, 343.837372, 2.045898
60, 335.759755, 5.151367
61, 386.938664, 1.752930
63, 338.597094, 3.837891
66, 337.589555, 7.011719
67, 336.675245, 3.334961
68, 336.879592, 13.574219
73, 336.831145, 5.380859
74, 336.638083, 10.815430
75, 339.436755, 1.455078
80, 337.689102, 8.657227
81, 338.194657, 5.141602
83, 337.235080, 12.592773
85, 339.097974, 0.874023
86, 337.746118, 5.244141
87, 337.327115, 7.944336
88, 337.176748, 9.375000
96, 336.418834, 1.630859
97, 336.856803, 7.915039
101, 335.965429, 7.773438
102, 337.091113, 2.294922
104, 337.162071, 3.295898
107, 336.507641, 1.572266
109, 336.660442, 2.641602
110, 336.347942, 1.572266
123, 356.737823, 2.285156
125, 339.900533, 4.233398
144, 347.619486, 1.806641
159, 348.240289, 3.847656
162, 399.688258, 2.138672
165, 344.255000, 0.581055
170, 346.827923, 1.772461
173, 348.256462, 1.333008
174, 345.302335, 2.138672
187, 340.263079, 4.619141
194, 348.836773, 1.352539
219, 48.482777, 2.587891
3, 336.981613, 1.362305
6, 339.625188, 1.503906
13, 335.477909, 4.062500
15, 345.112121, 1.455078
18, 335.814745, 1.416016
20, 336.719100, 1.728516
25, 361.904353, 2.558594
52, 335.607089, 1.684570
61, 336.319074, 2.358398
66, 336.925994, 2.099609
67, 337.660265, 5.874023
68, 336.637300, 2.885742
72, 337.797780, 8.183594
73, 337.043606, 4.291992
74, 338.213968, 2.851562
75, 337.085319, 5.439453
78, 338.481746, 3.676758
80, 337.539483, 7.446289
81, 337.420780, 6.171875
83, 339.097268, 3.750000
86, 337.915433, 4.428711
87, 337.610700, 2.724609
88, 337.213356, 6.396484
91, 338.289707, 2.197266
94, 337.781142, 2.612305
96, 336.621918, 4.638672
97, 337.547100, 3.725586
101, 340.384186, 3.442383
102, 337.533174, 1.967773
104, 336.621864, 1.513672
108, 343.686103, 1.909180
109, 336.892700, 1.962891
113, 359.805134, 1.464844
130, 335.323876, 1.103516
142, 373.636822, 2.202148
147, 348.061574, 2.363281
170, 347.086538, 1.440430
182, 350.693344, 1.894531
195, 331.709876, 1.054687
202, 366.720214, 2.578125
208, 347.449200, 1.127930
214, 335.440000, 1.733398
215, 339.147406, 1.210938
231, 342.838432, 1.000977
3, 335.667906, 1.918945
6, 336.447400, 0.888672
9, 347.616429, 2.363281
13, 345.473686, 1.801758
17, 347.301302, 2.226563
20, 336.032600, 0.966797
25, 333.064433, 0.810547
58, 338.356200, 2.407227
59, 337.952218, 1.225586
60, 336.037519, 3.886719
61, 336.099380, 4.077148
62, 341.801069, 2.363281
66, 369.915798, 2.822266
67, 336.925802, 7.539062
70, 390.472478, 2.705078
71, 351.810064, 2.216797
72, 338.301683, 2.055664
73, 337.605709, 3.579102
74, 354.953836, 1.176758
75, 336.822913, 2.250977
78, 338.311486, 1.899414
80, 338.760500, 1.513672
81, 338.597654, 4.916992
83, 337.031881, 3.447266
85, 337.628229, 5.683594
86, 338.776224, 1.723633
87, 337.155931, 2.246094
88, 337.405734, 13.598633
94, 336.790296, 3.027344
96, 335.683990, 1.142578
97, 373.309205, 2.202148
102, 337.580945, 1.777344
103, 337.180600, 1.035156
106, 337.723766, 1.625977
107, 337.970100, 2.558594
108, 334.785500, 1.162109
109, 339.616510, 1.904297
112, 50.619400, 1.015625
133, 346.564000, 1.777344
147, 346.181267, 1.894531
148, 387.712105, 0.864258
149, 351.910721, 1.054688
208, 346.471018, 2.475586
215, 335.544718, 2.158203
234, 335.715400, 1.093750
2, 378.571307, 3.154297
20, 337.333897, 2.910156
29, 367.585409, 2.172852
42, 335.928214, 3.686523
54, 394.764789, 2.387695
55, 346.852943, 2.670898
58, 341.214600, 1.870117
61, 336.381933, 3.422852
62, 351.718996, 1.948242
67, 336.496657, 5.864258
71, 338.433700, 1.694336
73, 336.806931, 6.806641
75, 336.501863, 6.660156
78, 339.248636, 1.347656
80, 337.036645, 8.051758
81, 336.827800, 7.260742
83, 337.658786, 3.574219
85, 337.914050, 1.210938
86, 337.932302, 3.671875
87, 337.276357, 14.960938
88, 337.019626, 5.986328
94, 338.240057, 3.422852
96, 337.142345, 11.250000
97, 337.124536, 7.583008
102, -86.289400, 7.802734
103, 336.559024, 1.850586
104, 337.738955, 8.671875
110, 336.100500, 1.523437
111, 336.941205, 1.499023
116, 401.853847, 1.791992
152, 673.985931, 2.020508
159, 346.792015, 5.659180
165, 328.006750, 2.773438
178, 129.293083, 3.515625
195, 344.498033, 1.728516
223, 440.331657, 3.056641
2, 377.581662, 2.260742
5, 333.640083, 1.762695
6, 335.304600, 0.976563
18, 337.030767, 2.954102
21, 347.849395, 1.420898
58, 336.204200, 1.948242
60, 336.557182, 1.660156
61, 339.939281, 2.231445
63, 338.855158, 2.519531
65, 337.427064, 2.578125
66, 337.202235, 4.565430
68, 336.016623, 2.592773
72, 350.668233, 5.439453
73, 337.877505, 2.485352
74, 336.828430, 4.086914
78, 338.152467, 6.542969
80, 336.373833, 3.295898
81, 336.877855, 5.244141
83, 345.658608, 3.330078
86, 338.021476, 3.403320
87, 337.455516, 10.429688
88, 336.819946, 7.373047
94, 337.092635, 5.458984
96, 337.609156, 7.036133
97, 337.051331, 3.740234
101, 337.323876, 6.914062
103, 335.222347, 2.094727
104, 335.966132, 2.050781
106, 336.716911, 2.148437
107, 336.842965, 2.309570
108, 336.121443, 3.828125
110, 335.156771, 3.388672
113, 335.084442, 1.440430
123, 334.295500, 2.060547
131, 361.071105, 1.245117
172, 346.031043, 2.392578
180, 347.499100, 2.304688
193, -111.223700, 2.377930
215, 341.183475, 3.037109
3, 341.679388, 1.674805
5, 348.371314, 0.903320
6, 335.519600, 1.660156
7, 449.549823, 2.333984
12, 335.376139, 4.135742
14, 405.527586, 2.583008
18, 372.738862, 1.953125
20, 336.528600, 0.917969
25, 337.429924, 1.591797
49, 336.662533, 2.680664
51, 345.470788, 2.548828
53, 335.450194, 1.689453
59, 337.873841, 2.382812
60, 337.447511, 5.419922
61, 337.858896, 1.738281
62, 337.174511, 1.679688
65, 338.628578, 1.152344
66, 337.315917, 6.123047
67, 391.153445, 2.836914
68, 336.917651, 8.627930
72, 337.386900, 2.548828
73, 337.917414, 3.627930
74, 336.369940, 4.541016
78, 338.879865, 1.616211
80, 336.761178, 8.505859
81, 336.996114, 5.048828
83, 337.850230, 6.914063
85, 338.577730, 2.231445
86, 338.246235, 4.643555
87, 337.303466, 4.375000
88, 337.391878, 8.090820
91, 339.070449, 1.250000
94, 337.015655, 4.677734
96, 337.290907, 11.528320
97, 336.927940, 2.348633
99, 337.644841, 2.373047
101, 336.828829, 4.355469
102, 336.611757, 5.375977
103, 337.430325, 7.495117
104, 336.633500, 3.071289
105, 339.463087, 1.796875
106, 337.394538, 3.027344
108, 336.302300, 1.337891
110, 336.265545, 2.133789
115, 335.495289, 1.479492
117, 348.603700, 1.630859
145, -85.626486, 2.246094
164, 347.360703, 1.621094
174, 346.903634, 2.836914
180, 346.245583, 2.622070
192, 343.171700, 0.781250
194, 345.634086, 2.519531
228, 349.691798, 2.919922
236, 347.193319, 1.821289
3, 336.194973, 2.832031
12, 335.348910, 1.645508
13, 339.663130, 0.834961
14, 329.768570, 1.269531
17, 345.126387, 2.319336
18, 335.784138, 5.786133
20, 336.889100, 1.191406
25, 412.291100, 1.181641
52, 335.579700, 1.425781
54, -124.639000, 3.120117
60, 337.442902, 1.831055
61, 336.133257, 5.214844
62, 335.979189, 2.514648
66, 337.826932, 1.674805
68, 339.614822, 1.362305
71, 338.303033, 1.718750
72, 336.247991, 1.669922
73, 336.320539, 2.465820
74, 337.766200, 3.515625
75, 336.699819, 7.436523
78, 425.764989, 1.528320
80, 337.689108, 7.597656
81, 337.837927, 6.127930
83, 337.924433, 2.172852
85, 338.293633, 1.723633
86, 339.081611, 0.605469
88, 337.649151, 8.725586
94, 338.252786, 1.435547
96, 344.324663, 4.760742
97, 337.851448, 5.512695
103, 336.781246, 1.718750
107, 355.478100, 0.683594
119, 344.962600, 1.030273
153, 348.066358, 2.246094
157, 350.693274, 2.587891
159, 426.845795, 3.129883
163, 422.522779, 2.031250
164, 348.900275, 2.602539
168, 346.932588, 1.499023
185, 346.616040, 2.080078
206, -8.205711, 2.182617
210, 346.682089, 0.844727
214, 341.793320, 1.953125
219, 335.643400, 2.050781
8, 342.768295, 1.367188
9, 331.319462, 1.831055
12, 343.972528, 2.260742
13, 335.715162, 0.825195
18, 335.990556, 1.625977
20, 337.334262, 1.738281
23, 334.224800, 3.442383
51, 371.758757, 2.182617
52, 335.550950, 3.466797
60, 335.912684, 1.801758
61, 344.255539, 1.840820
65, 337.357008, 7.041016
67, 336.401301, 7.368164
71, 337.281843, 1.909180
72, 337.861676, 4.243164
74, 338.177978, 6.435547
75, 336.646500, 2.094727
80, 337.306988, 8.647461
81, 338.326694, 4.238281
85, 338.530743, 2.939453
86, 338.343178, 6.113281
87, 339.455801, 2.856445
88, 336.687345, 2.304687
94, 338.452756, 6.455078
96, 336.590046, 3.476562
101, -175.370100, 4.082031
102, 337.074321, 1.982422
103, 335.970331, 2.924805
104, 354.531044, 2.172852
109, 341.521720, 1.513672
113, 338.303964, 2.534180
115, 335.744300, 1.630859
116, 343.515864, 1.865234
117, 344.146084, 3.837891
118, 455.234805, 4.584961
125, 343.582612, 3.974609
144, -62.725343, 1.230469
152, 360.225700, 2.041016
171, 346.579167, 1.196289
195, 344.612571, 2.373047
216, 343.253000, 1.987305
236, 505.540300, 1.474609
3, 335.733105, 1.865234
17, 332.976165, 1.635742
21, 344.952585, 2.792969
25, 335.404160, 1.367188
26, 348.989431, 1.816406
39, 165.746667, 1.464844
52, 335.636745, 4.658203
54, 335.862684, 1.923828
59, 336.101756, 2.290039
60, 336.642051, 3.925781
62, 336.787321, 1.679687
63, 451.958227, 2.285156
65, 337.016518, 2.656250
66, 337.004927, 2.617188
68, 336.238518, 8.662109
70, 338.651100, 1.489258
71, 339.144994, 0.844727
72, 337.320746, 2.602539
73, 337.236746, 4.653320
74, 337.838372, 6.523438
75, 336.343413, 6.250000
78, 337.393400, 1.748047
80, 337.116533, 6.435547
81, 337.375868, 4.140625
85, 339.186967, 1.186523
86, 361.929645, 1.376953
87, 336.937202, 9.189453
88, 337.373467, 1.293945
91, 337.692355, 2.456055
94, 337.401398, 5.395508
96, 336.454793, 2.758789
97, 337.094769, 4.702148
102, 337.046704, 7.797852
110, 334.963896, 1.337891
111, 335.905067, 1.718750
117, 335.444411, 1.181641
118, 449.117391, 1.811523
125, 343.517101, 2.631836
139, 354.962694, 2.124023
144, 344.553054, 1.079102
159, 343.900359, 5.126953
172, 346.021400, 5.117187
183, 340.137195, 1.420898
216, 334.873000, 1.630859
0, 344.348143, 0.869141
12, 338.158890, 1.811523
13, 335.002059, 2.846680
20, 338.763188, 1.542969
22, 334.647800, 2.089844
23, 337.767897, 1.425781
24, 442.118707, 1.899414
28, 304.078762, 1.850586
29, 344.066757, 4.785156
52, 335.399579, 2.431641
58, 336.294835, 2.314453
60, 335.669545, 2.192383
61, 336.126371, 2.558594
63, 337.967456, 4.477539
66, 337.430911, 1.928711
67, 336.437054, 9.082031
68, 336.022704, 8.789062
72, 337.838028, 2.319336
73, 338.589426, 2.675781
74, 337.221345, 8.803711
75, 336.833728, 5.893555
78, 337.880190, 3.178711
80, 337.250930, 10.332031
81, 337.672645, 4.658203
83, 338.204271, 3.330078
85, 337.382522, 2.299805
86, 337.728656, 6.103516
94, 336.815161, 5.483398
96, 336.967800, 9.257812
99, 337.014757, 3.466797
102, 336.482600, 1.582031
103, 337.065093, 4.921875
104, 336.782250, 2.177734
108, 343.548217, 2.094727
109, 336.654011, 1.650391
110, 336.622100, 2.031250
112, 341.926339, 1.655273
113, 336.036780, 0.976562
116, 343.580267, 2.768555
122, 334.366896, 2.509766
124, 341.771955, 2.138672
128, 344.390007, 1.943359
160, 335.410136, 1.132813
187, 400.242157, 1.699219
194, 341.321427, 1.650391
234, 411.569800, 0.712891
0, 310.749462, 1.191406
12, 334.573164, 0.742188
13, 335.833990, 3.120117
17, 336.914131, 2.109375
18, 335.798248, 3.095703
23, 336.181839, 3.935547
25, 335.348191, 2.348633
27, 349.181219, 2.451172
60, 336.973737, 0.913086
61, 336.088215, 2.368164
65, 336.430971, 3.085938
66, 337.775203, 5.209961
68, 336.568552, 5.800781
71, 337.666510, 2.158203
72, 337.047809, 4.702148
73, 337.027176, 7.778320
74, 338.075751, 4.780273
75, 337.147946, 7.211914
78, 340.807405, 0.727539
80, 338.142038, 7.807617
81, 336.786132, 6.547852
83, 371.870511, 2.475586
85, 337.658395, 3.334961
86, 338.645400, 9.145508
87, 337.513557, 7.490234
88, -130.358200, 3.442383
91, 338.868567, 2.275391
94, 337.204606, 5.058594
96, 336.853305, 4.790039
97, 336.985386, 5.898437
99, 337.009141, 5.244141
102, 337.548649, 2.666016
103, 337.185489, 2.495117
107, 336.544929, 1.450195
108, 336.500477, 1.401367
115, 335.376348, 1.713867
117, 336.088452, 1.489258
136, 351.808361, 1.762695
142, 345.394147, 1.093750
148, 348.303962, 2.246094
170, 347.481889, 1.591797
171, 340.190147, 1.069336
173, 327.517200, 3.266602
180, 347.517233, 1.157227
189, 346.480035, 1.367187
203, 380.314923, 2.163086
206, 346.210892, 1.171875
209, 98.547579, 2.128906
214, 334.059390, 1.420898
2, 260.183500, 1.098633
3, 336.155848, 1.166992
12, 334.347963, 1.645508
13, 369.493845, 0.932617
20, 336.707076, 1.157227
27, 335.683943, 2.031250
52, 336.226644, 1.337891
66, 339.325700, 1.606445
68, 336.002771, 2.319336
71, 337.299567, 2.050781
73, 337.193368, 4.072266
74, 338.113933, 6.445313
75, 336.739439, 9.814453
80, 337.633441, 6.333008
81, 337.820187, 4.619141
83, 337.752226, 5.336914
86, 337.470382, 3.789062
87, 342.959227, 2.875977
88, 337.146257, 5.390625
91, 340.526991, 1.679688
94, 339.834214, 1.889648
96, 336.679020, 6.953125
101, 339.522135, 1.689453
102, 341.631608, 6.406250
103, 338.138138, 2.133789
104, 336.777907, 4.511719
110, 335.252500, 0.502930
115, 335.719119, 3.037109
118, 450.538462, 1.411133
136, 346.090998, 1.250000
162, 355.158320, 1.049805
169, 347.383605, 1.508789
174, 347.437200, 1.801758
235, 340.147253, 4.384766
12, 342.747123, 1.933594
13, 335.395366, 1.865234
18, 336.013148, 2.001953
25, 345.160660, 2.319336
32, 332.710816, 2.060547
62, 337.585215, 1.762695
66, 337.068478, 4.179688
67, 336.716346, 7.265625
68, 336.638714, 4.360352
70, 338.772848, 0.566406
73, 338.036965, 1.987305
74, 336.391382, 4.794922
75, 337.515790, 1.254883
78, 338.911800, 1.987305
80, 336.949775, 8.613281
81, 336.775979, 3.979492
83, 371.119633, 1.923828
86, 339.459249, 5.512695
87, 337.416681, 4.101562
88, 336.651611, 6.596680
94, 337.127135, 2.026367
96, 336.632819, 5.727539
97, 337.226345, 2.231445
101, 338.834237, 2.231445
102, 336.516622, 5.161133
103, 336.891300, 5.419922
104, 336.550212, 2.080078
105, 338.796683, 1.860352
107, 337.477612, 1.386719
108, 335.300167, 2.089844
110, 336.890033, 3.276367
114, 342.325243, 2.250977
115, 334.459242, 1.806641
116, 335.766073, 2.700195
123, 336.618066, 1.860352
160, 348.132254, 1.723633
167, 380.737917, 3.417969
184, 347.704500, 0.625000
208, 334.671887, 1.743164
234, 335.079844, 0.737305
2, 335.725278, 1.655273
8, 342.929833, 3.408203
18, 336.481057, 2.622070
20, 336.702358, 4.458008
26, 336.490775, 2.094727
62, 335.908967, 1.782227
66, 336.955654, 3.759766
67, 337.549830, 3.471680
68, 336.720050, 2.490234
72, 337.846774, 4.389648
73, 337.538900, 9.575195
75, 337.914048, 6.201172
78, 337.181690, 3.164062
80, 337.368540, 4.912109
81, 337.897093, 8.906250
83, 339.964032, 3.002930
85, 337.447138, 2.148438
86, 337.736735, 6.528320
87, 336.986785, 8.398438
88, 337.819682, 4.057617
91, 340.141604, 2.416992
94, 338.741128, 2.133789
96, 336.607515, 14.594727
97, 337.156700, 4.228516
99, 336.687008, 2.895508
107, 336.669529, 0.585938
108, 339.521047, 2.124023
113, 336.048290, 1.718750
117, 365.976227, 2.666016
151, 351.911429, 1.176758
163, 345.296322, 2.275391
169, 347.700981, 2.670898
173, 328.728649, 1.455078
180, 23.727925, 2.548828
185, 344.484465, 2.592773
201, 338.771116, 2.065430
214, 334.678128, 1.879883
215, 341.985557, 1.293945
228, 344.428100, 2.836914
6, 336.976354, 1.645508
25, 343.671514, 0.893555
54, 337.370569, 3.598633
59, 336.733889, 1.425781
62, 335.784648, 3.125000
66, 336.786700, 1.757812
67, 337.369234, 5.751953
68, 336.394599, 8.671875
72, 338.040104, 3.632812
73, 338.009772, 3.598633
74, 337.718016, 5.214844
75, 338.244049, 2.612305
80, 337.569924, 6.489258
83, 337.793092, 3.193359
85, 338.642688, 1.914063
86, -73.602600, 3.955078
87, 337.460869, 7.827148
88, 336.849402, 5.180664
91, 338.876233, 1.914063
97, 338.266338, 6.333008
102, 337.607344, 1.870117
103, 337.376714, 4.721680
104, 336.692167, 2.172852
106, 356.026976, 1.782227
107, 336.931243, 2.246094
108, 336.097204, 1.840820
109, 336.774651, 1.708984
110, 355.628776, 3.027344
111, 336.588400, 0.805664
116, 359.639145, 2.255859
118, 452.233488, 2.309570
124, 350.921714, 1.523437
131, 344.354014, 1.103516
194, 349.534620, 2.270508
206, 348.263114, 0.458984
240, 348.461471, 0.971680
2, 335.884365, 2.192383
6, 336.145017, 6.611328
10, 345.953536, 1.503906
12, 335.749061, 5.122070
18, 386.854100, 1.943359
20, 336.968170, 2.314453
53, 341.229690, 3.637695
58, 340.037933, 0.317383
59, 336.685774, 5.029297
60, 336.855744, 2.734375
62, 344.058576, 3.964844
65, 336.078148, 1.406250
66, 337.437125, 6.738281
67, 336.926114, 4.023438
68, 337.678007, 2.148438
70, 337.209406, 2.236328
71, 338.495582, 2.011719
72, 337.095082, 4.223633
73, 337.622968, 5.429687
74, 336.893862, 5.937500
75, 336.332443, 5.703125
78, 339.285800, 0.566406
80, 336.949967, 6.386719
81, 339.468943, 2.197266
83, 338.086085, 4.926758
85, 337.574404, 6.025391
86, 339.528829, 2.202148
87, 336.950190, 7.529297
88, 337.059982, 2.729492
94, 338.321974, 4.409180
96, 336.468885, 5.068359
97, 337.447544, 4.082031
99, 337.738567, 0.444336
101, 337.119424, 1.728516
102, 336.158260, 2.607422
103, 336.997831, 2.856445
104, 337.265500, 0.957031
107, 346.504818, 2.104492
109, 338.118300, 1.215820
111, 337.542631, 2.382812
114, 342.648168, 1.943359
116, 335.400429, 1.938477
142, 346.984276, 2.333984
157, 348.664691, 1.879883
203, 385.512691, 1.601563
207, 341.687898, 1.699219
208, 334.161581, 1.616211
216, 345.274371, 1.284180
218, 342.936788, 1.845703
224, 346.909557, 1.625977
228, 87.898418, 29.028320
2, 346.731224, 2.231445
6, 367.328138, 2.983398
9, 354.277842, 2.368164
13, 352.353146, 1.645508
14, 330.049069, 1.860352
18, 336.598806, 3.066406
20, 336.774460, 5.283203
29, 333.276829, 1.938477
49, 343.096144, 2.211914
51, 336.241424, 2.612305
54, 345.089000, 0.693359
58, 336.138767, 2.709961
59, 336.987571, 1.826172
62, 336.870765, 1.645508
65, 337.595876, 1.386719
66, 337.103988, 6.391602
67, 338.438432, 4.912109
68, 337.709353, 9.506836
71, 337.472337, 3.222656
73, 337.834285, 9.057617
74, 337.328950, 5.058594
78, 339.114086, 2.773437
80, 337.170106, 11.186523
81, 336.783285, 4.077148
83, 336.757729, 0.776367
85, 337.552530, 5.000000
86, 337.759269, 9.560547
87, 337.667991, 9.736328
88, 338.347782, 4.970703
91, 338.710471, 2.426758
94, 338.492561, 4.848633
96, 338.036644, 8.876953
97, 337.556755, 6.982422
99, 338.299900, 1.313477
101, 337.707547, 2.187500
102, 337.549994, 2.646484
103, 336.881600, 2.031250
104, 338.004005, 2.148437
106, 359.614527, 2.338867
111, 336.618561, 2.558594
118, 449.143820, 1.660156
131, 376.147729, 2.265625
153, 366.413312, 1.752930
167, 345.086202, 1.811523
170, 346.410412, 1.591797
195, 340.084798, 2.080078
214, 347.999673, 1.347656
0, 346.311000, 1.425781
6, 334.842007, 1.293945
8, 345.177097, 1.464844
9, 502.348579, 1.225586
13, 336.685514, 5.463867
18, 336.264203, 3.125000
20, 337.162600, 0.395508
21, 337.382533, 1.679687
25, 343.229100, 1.455078
29, 344.602948, 2.207031
34, 500.951300, 0.961914
49, 336.245134, 2.246094
52, 335.671649, 2.988281
53, 351.257372, 2.299805
54, 344.866021, 0.541992
58, 337.874823, 3.906250
59, 338.110846, 1.347656
60, 339.832333, 2.021484
62, 338.074816, 0.932617
63, 339.754513, 1.855469
66, 344.916155, 1.567383
67, 337.347411, 10.976562
68, 336.622591, 6.782227
70, 338.021064, 1.420898
71, 338.059363, 1.586914
72, 336.708969, 6.303711
